Gen# 	 MinFit 	 AvgFit 	 MaxFit 
1483 	 6.21972E-02 	 1.51623E-01 	 4.30592E-01 
1484 	 6.21972E-02 	 1.54790E-01 	 4.29786E-01 
1485 	 6.21972E-02 	 1.60190E-01 	 4.67493E-01 
1486 	 6.21972E-02 	 1.51694E-01 	 3.33349E-01 
1487 	 6.21972E-02 	 1.61657E-01 	 4.74757E-01 
1488 	 6.21972E-02 	 1.53283E-01 	 5.07000E-01 
1489 	 6.21972E-02 	 1.50549E-01 	 4.99749E-01 
1490 	 6.21972E-02 	 1.48786E-01 	 4.25714E-01 
1491 	 6.21972E-02 	 1.49256E-01 	 4.98928E-01 
1492 	 6.21972E-02 	 1.57082E-01 	 5.06549E-01 
1493 	 6.21972E-02 	 1.52286E-01 	 4.30376E-01 
1494 	 6.21972E-02 	 1.59103E-01 	 3.68254E-01 
1495 	 6.21972E-02 	 1.56488E-01 	 4.78406E-01 
1496 	 6.21972E-02 	 1.55890E-01 	 5.12690E-01 
1497 	 6.21972E-02 	 1.49545E-01 	 4.53918E-01 
1498 	 6.21972E-02 	 1.49449E-01 	 4.51549E-01 
1499 	 6.21972E-02 	 1.49015E-01 	 3.83844E-01 
1500 	 6.21972E-02 	 1.52984E-01 	 3.06588E-01 
1501 	 6.21972E-02 	 1.48999E-01 	 3.92257E-01 
1502 	 6.21972E-02 	 1.53958E-01 	 4.61747E-01 
1503 	 6.21972E-02 	 1.50725E-01 	 4.42183E-01 
1504 	 6.21972E-02 	 1.55822E-01 	 2.73696E-01 
1505 	 6.21972E-02 	 1.60913E-01 	 4.75716E-01 
1506 	 6.21972E-02 	 1.53189E-01 	 3.45432E-01 
1507 	 6.21972E-02 	 1.51853E-01 	 3.73923E-01 
1508 	 6.21972E-02 	 1.56644E-01 	 4.78028E-01 
1509 	 6.21972E-02 	 1.58265E-01 	 4.83736E-01 
1510 	 6.21972E-02 	 1.50903E-01 	 3.64408E-01 
1511 	 6.21972E-02 	 1.52453E-01 	 4.37710E-01 
1512 	 6.21972E-02 	 1.59447E-01 	 4.04513E-01 
1513 	 6.21972E-02 	 1.56174E-01 	 3.70624E-01 
1514 	 6.21972E-02 	 1.60656E-01 	 4.19866E-01 
1515 	 6.21972E-02 	 1.56467E-01 	 4.53423E-01 
1516 	 6.21972E-02 	 1.55783E-01 	 4.56129E-01 
1517 	 6.21972E-02 	 1.51533E-01 	 4.82426E-01 
1518 	 6.21972E-02 	 1.66513E-01 	 5.02667E-01 
1519 	 6.21972E-02 	 1.51510E-01 	 4.63695E-01 
1520 	 6.21972E-02 	 1.54836E-01 	 4.55360E-01 
1521 	 6.21972E-02 	 1.51305E-01 	 4.31119E-01 
1522 	 6.21972E-02 	 1.51014E-01 	 3.58330E-01 
1523 	 6.21972E-02 	 1.58955E-01 	 5.02391E-01 
1524 	 6.21972E-02 	 1.47101E-01 	 3.32934E-01 
1525 	 6.21972E-02 	 1.53647E-01 	 5.33020E-01 
1526 	 6.21972E-02 	 1.68237E-01 	 4.84879E-01 
1527 	 6.21972E-02 	 1.56448E-01 	 3.93512E-01 
1528 	 6.21972E-02 	 1.62937E-01 	 4.12385E-01 
1529 	 6.21972E-02 	 1.49095E-01 	 4.32609E-01 
1530 	 6.21972E-02 	 1.49417E-01 	 4.39525E-01 
1531 	 6.21972E-02 	 1.50594E-01 	 4.45155E-01 
1532 	 6.21972E-02 	 1.51747E-01 	 4.69333E-01 
1533 	 6.21972E-02 	 1.51190E-01 	 4.73468E-01 
1534 	 6.21972E-02 	 1.57350E-01 	 4.18767E-01 
1535 	 6.21972E-02 	 1.50805E-01 	 3.54958E-01 
1536 	 6.21972E-02 	 1.51411E-01 	 3.57700E-01 
1537 	 6.21972E-02 	 1.65388E-01 	 5.32795E-01 
1538 	 6.21972E-02 	 1.57739E-01 	 3.95386E-01 
1539 	 6.21972E-02 	 1.53617E-01 	 4.53217E-01 
1540 	 6.21972E-02 	 1.51842E-01 	 2.93073E-01 
1541 	 6.21972E-02 	 1.62202E-01 	 3.91008E-01 
1542 	 6.21972E-02 	 1.63421E-01 	 3.63677E-01 
1543 	 6.21972E-02 	 1.63429E-01 	 3.89598E-01 
1544 	 6.21972E-02 	 1.68974E-01 	 5.13113E-01 
1545 	 6.21972E-02 	 1.52769E-01 	 3.35107E-01 
1546 	 6.21972E-02 	 1.40812E-01 	 4.11635E-01 
1547 	 6.21972E-02 	 1.53551E-01 	 4.83891E-01 
1548 	 6.21972E-02 	 1.61296E-01 	 4.64714E-01 
1549 	 6.21972E-02 	 1.45194E-01 	 2.71805E-01 
1550 	 6.21972E-02 	 1.59790E-01 	 4.67811E-01 
1551 	 6.21972E-02 	 1.56307E-01 	 4.77062E-01 
1552 	 6.21972E-02 	 1.48545E-01 	 2.49403E-01 
1553 	 6.21972E-02 	 1.52507E-01 	 4.58504E-01 
1554 	 6.21972E-02 	 1.57567E-01 	 3.74265E-01 
1555 	 6.21972E-02 	 1.49818E-01 	 2.97933E-01 
1556 	 6.21972E-02 	 1.50539E-01 	 3.04378E-01 
1557 	 6.21972E-02 	 1.57929E-01 	 3.71896E-01 
1558 	 6.21972E-02 	 1.67178E-01 	 5.44244E-01 
1559 	 6.21972E-02 	 1.63210E-01 	 2.82232E-01 
1560 	 6.21972E-02 	 1.54734E-01 	 2.89977E-01 
1561 	 6.21972E-02 	 1.53074E-01 	 4.55849E-01 
1562 	 6.21972E-02 	 1.64847E-01 	 5.01005E-01 
1563 	 6.21972E-02 	 1.40241E-01 	 3.80568E-01 
1564 	 6.21972E-02 	 1.54758E-01 	 4.51607E-01 
1565 	 6.21972E-02 	 1.61669E-01 	 5.18871E-01 
1566 	 6.21972E-02 	 1.50657E-01 	 4.11305E-01 
1567 	 6.21972E-02 	 1.54182E-01 	 4.43266E-01 
1568 	 6.21972E-02 	 1.50150E-01 	 3.61796E-01 
1569 	 6.21972E-02 	 1.47019E-01 	 2.82239E-01 
1570 	 6.21972E-02 	 1.53286E-01 	 3.33179E-01 
1571 	 6.21972E-02 	 1.58613E-01 	 4.27950E-01 
1572 	 6.21972E-02 	 1.58982E-01 	 5.07926E-01 
1573 	 6.21972E-02 	 1.53344E-01 	 4.43143E-01 
1574 	 6.21972E-02 	 1.55850E-01 	 4.28112E-01 
1575 	 6.21972E-02 	 1.49258E-01 	 3.68431E-01 
1576 	 6.21972E-02 	 1.51701E-01 	 4.36525E-01 
1577 	 6.21972E-02 	 1.49673E-01 	 4.28509E-01 
1578 	 6.21972E-02 	 1.48924E-01 	 3.19078E-01 
1579 	 6.21972E-02 	 1.51353E-01 	 5.09695E-01 
1580 	 6.21972E-02 	 1.58010E-01 	 4.37778E-01 
1581 	 6.21972E-02 	 1.52290E-01 	 4.85120E-01 
1582 	 6.21972E-02 	 1.51450E-01 	 3.45657E-01 
1583 	 6.21972E-02 	 1.50203E-01 	 3.95142E-01 
1584 	 6.21972E-02 	 1.55784E-01 	 4.30385E-01 
1585 	 6.21972E-02 	 1.58152E-01 	 4.38811E-01 
1586 	 6.21972E-02 	 1.69083E-01 	 4.11978E-01 
1587 	 6.21972E-02 	 1.62721E-01 	 3.74170E-01 
1588 	 6.21972E-02 	 1.60356E-01 	 4.55670E-01 
1589 	 6.21972E-02 	 1.55376E-01 	 4.24857E-01 
1590 	 6.21972E-02 	 1.52583E-01 	 4.15979E-01 
1591 	 6.21972E-02 	 1.54202E-01 	 4.53297E-01 
1592 	 6.21972E-02 	 1.59518E-01 	 4.10892E-01 
1593 	 6.21972E-02 	 1.50994E-01 	 4.36145E-01 
1594 	 6.21972E-02 	 1.52686E-01 	 3.82182E-01 
1595 	 6.21972E-02 	 1.60985E-01 	 4.41802E-01 
1596 	 6.21972E-02 	 1.59265E-01 	 4.27930E-01 
1597 	 6.21972E-02 	 1.58597E-01 	 4.84186E-01 
1598 	 6.21972E-02 	 1.65193E-01 	 4.40684E-01 
1599 	 6.21972E-02 	 1.63349E-01 	 4.86144E-01 
1600 	 6.21972E-02 	 1.58960E-01 	 4.06612E-01 
1601 	 6.21972E-02 	 1.47759E-01 	 2.93024E-01 
1602 	 6.21972E-02 	 1.53384E-01 	 3.04349E-01 
1603 	 6.21972E-02 	 1.45766E-01 	 4.80131E-01 
1604 	 6.21972E-02 	 1.52924E-01 	 4.14153E-01 
1605 	 6.21972E-02 	 1.58644E-01 	 3.77528E-01 
1606 	 6.21972E-02 	 1.47056E-01 	 2.80637E-01 
1607 	 6.21972E-02 	 1.46550E-01 	 3.17341E-01 
1608 	 6.21972E-02 	 1.54864E-01 	 4.25906E-01 
1609 	 6.21972E-02 	 1.53718E-01 	 3.83574E-01 
1610 	 6.21972E-02 	 1.48748E-01 	 4.15911E-01 
1611 	 6.21972E-02 	 1.58571E-01 	 4.02254E-01 
1612 	 6.21972E-02 	 1.53170E-01 	 3.22462E-01 
1613 	 6.21972E-02 	 1.59893E-01 	 3.85517E-01 
1614 	 6.21972E-02 	 1.59468E-01 	 4.31005E-01 
1615 	 6.21972E-02 	 1.59388E-01 	 3.87843E-01 
1616 	 6.21972E-02 	 1.58655E-01 	 4.19025E-01 
1617 	 6.21972E-02 	 1.50726E-01 	 4.49437E-01 
1618 	 6.21972E-02 	 1.49958E-01 	 4.62706E-01 
1619 	 6.21972E-02 	 1.40237E-01 	 4.54761E-01 
1620 	 6.21972E-02 	 1.53088E-01 	 4.32796E-01 
1621 	 6.21972E-02 	 1.61807E-01 	 4.57124E-01 
1622 	 6.21972E-02 	 1.61770E-01 	 4.37225E-01 
1623 	 6.21972E-02 	 1.52329E-01 	 3.03939E-01 
1624 	 6.21972E-02 	 1.52570E-01 	 3.87687E-01 
1625 	 6.21972E-02 	 1.63611E-01 	 4.56544E-01 
1626 	 6.21972E-02 	 1.49099E-01 	 3.69129E-01 
1627 	 6.21972E-02 	 1.62615E-01 	 4.53378E-01 
1628 	 6.21972E-02 	 1.66009E-01 	 4.93419E-01 
1629 	 6.21972E-02 	 1.52350E-01 	 5.02156E-01 
1630 	 6.21972E-02 	 1.48341E-01 	 5.06963E-01 
1631 	 6.21972E-02 	 1.51193E-01 	 3.90673E-01 
1632 	 6.21972E-02 	 1.54605E-01 	 4.20697E-01 
1633 	 6.21972E-02 	 1.53936E-01 	 3.55054E-01 
1634 	 6.21972E-02 	 1.62216E-01 	 4.76686E-01 
1635 	 6.21972E-02 	 1.62441E-01 	 4.93565E-01 
1636 	 6.21972E-02 	 1.55370E-01 	 4.45511E-01 
1637 	 6.21972E-02 	 1.46376E-01 	 3.87793E-01 
1638 	 6.21972E-02 	 1.48576E-01 	 3.90163E-01 
1639 	 6.21972E-02 	 1.53832E-01 	 3.68319E-01 
1640 	 6.21972E-02 	 1.57868E-01 	 3.85942E-01 
1641 	 6.21972E-02 	 1.57293E-01 	 4.14430E-01 
1642 	 6.21972E-02 	 1.56723E-01 	 3.79948E-01 
1643 	 6.21972E-02 	 1.56962E-01 	 4.17101E-01 
1644 	 6.21972E-02 	 1.53255E-01 	 3.22986E-01 
1645 	 6.21972E-02 	 1.54752E-01 	 4.32151E-01 
1646 	 6.21972E-02 	 1.62274E-01 	 4.57008E-01 
1647 	 6.21972E-02 	 1.54156E-01 	 4.44586E-01 
1648 	 6.21972E-02 	 1.52115E-01 	 4.74351E-01 
1649 	 6.21972E-02 	 1.45133E-01 	 4.00675E-01 
1650 	 6.21972E-02 	 1.44515E-01 	 4.29939E-01 
1651 	 6.21972E-02 	 1.47202E-01 	 3.29876E-01 
1652 	 6.21972E-02 	 1.55161E-01 	 3.55131E-01 
1653 	 6.21972E-02 	 1.55637E-01 	 3.77795E-01 
1654 	 6.21972E-02 	 1.59406E-01 	 4.16589E-01 
1655 	 6.21972E-02 	 1.46402E-01 	 3.16876E-01 
1656 	 6.21972E-02 	 1.46098E-01 	 3.33279E-01 
1657 	 6.21972E-02 	 1.45892E-01 	 3.66331E-01 
1658 	 6.21972E-02 	 1.47908E-01 	 4.52669E-01 
1659 	 6.21972E-02 	 1.55698E-01 	 4.50122E-01 
1660 	 6.21972E-02 	 1.65989E-01 	 4.75044E-01 
1661 	 6.21972E-02 	 1.62213E-01 	 4.36568E-01 
1662 	 6.21972E-02 	 1.61250E-01 	 4.29905E-01 
1663 	 6.21972E-02 	 1.59640E-01 	 4.22315E-01 
1664 	 6.21972E-02 	 1.54995E-01 	 4.61764E-01 
1665 	 6.21972E-02 	 1.60313E-01 	 4.08729E-01 
1666 	 6.21972E-02 	 1.45320E-01 	 2.80109E-01 
1667 	 6.21972E-02 	 1.51721E-01 	 3.71146E-01 
1668 	 6.21972E-02 	 1.54538E-01 	 3.96975E-01 
1669 	 6.21972E-02 	 1.60434E-01 	 4.20170E-01 
1670 	 6.21972E-02 	 1.61704E-01 	 4.80560E-01 
1671 	 6.21972E-02 	 1.53495E-01 	 3.40358E-01 
1672 	 6.21972E-02 	 1.53649E-01 	 3.78084E-01 
1673 	 6.21972E-02 	 1.40831E-01 	 2.77990E-01 
1674 	 6.21972E-02 	 1.60560E-01 	 5.10472E-01 
1675 	 6.21972E-02 	 1.56751E-01 	 4.12826E-01 
1676 	 6.21972E-02 	 1.48442E-01 	 4.06154E-01 
1677 	 6.21972E-02 	 1.40335E-01 	 4.19110E-01 
1678 	 6.21972E-02 	 1.55152E-01 	 4.87074E-01 
1679 	 6.21972E-02 	 1.57404E-01 	 4.63859E-01 
1680 	 6.21972E-02 	 1.51955E-01 	 4.43327E-01 
1681 	 6.21972E-02 	 1.60505E-01 	 5.02035E-01 
1682 	 6.21972E-02 	 1.45735E-01 	 3.62254E-01 
1683 	 6.21972E-02 	 1.52675E-01 	 4.45960E-01 
1684 	 6.21972E-02 	 1.59397E-01 	 4.16009E-01 
1685 	 6.21972E-02 	 1.55642E-01 	 4.39902E-01 
1686 	 6.21972E-02 	 1.58064E-01 	 4.88868E-01 
1687 	 6.21972E-02 	 1.45628E-01 	 3.23056E-01 
1688 	 6.21972E-02 	 1.51373E-01 	 3.88651E-01 
1689 	 6.21972E-02 	 1.48549E-01 	 3.65836E-01 
1690 	 6.21972E-02 	 1.56642E-01 	 4.96136E-01 
1691 	 6.21972E-02 	 1.55469E-01 	 4.15020E-01 
1692 	 6.21972E-02 	 1.53351E-01 	 3.54483E-01 
1693 	 6.21972E-02 	 1.54655E-01 	 4.38666E-01 
1694 	 6.21972E-02 	 1.51778E-01 	 4.51670E-01 
1695 	 6.21972E-02 	 1.45871E-01 	 4.30804E-01 
1696 	 6.21972E-02 	 1.55553E-01 	 4.37965E-01 
1697 	 6.21972E-02 	 1.54299E-01 	 4.63297E-01 
1698 	 6.21972E-02 	 1.46062E-01 	 2.51207E-01 
1699 	 6.21972E-02 	 1.50464E-01 	 4.18789E-01 
1700 	 6.21972E-02 	 1.58003E-01 	 3.98461E-01 
1701 	 6.21972E-02 	 1.51960E-01 	 4.20247E-01 
1702 	 6.21972E-02 	 1.46509E-01 	 3.56231E-01 
1703 	 6.21972E-02 	 1.40439E-01 	 3.39565E-01 
1704 	 6.21972E-02 	 1.48239E-01 	 3.58074E-01 
1705 	 6.21972E-02 	 1.63249E-01 	 3.93508E-01 
1706 	 6.21972E-02 	 1.63032E-01 	 3.74426E-01 
1707 	 6.21972E-02 	 1.55609E-01 	 4.64148E-01 
1708 	 6.21972E-02 	 1.48417E-01 	 3.94669E-01 
1709 	 6.21972E-02 	 1.56352E-01 	 4.87676E-01 
1710 	 6.21972E-02 	 1.43970E-01 	 2.90266E-01 
1711 	 6.21972E-02 	 1.52256E-01 	 3.03263E-01 
1712 	 6.21972E-02 	 1.66927E-01 	 4.85583E-01 
1713 	 6.21972E-02 	 1.54267E-01 	 2.78272E-01 
1714 	 6.21972E-02 	 1.54739E-01 	 3.92798E-01 
1715 	 6.21972E-02 	 1.60123E-01 	 5.25483E-01 
1716 	 6.21972E-02 	 1.57981E-01 	 4.58873E-01 
1717 	 6.21972E-02 	 1.52530E-01 	 4.06201E-01 
1718 	 6.21972E-02 	 1.44638E-01 	 4.98982E-01 
1719 	 6.21972E-02 	 1.55327E-01 	 4.47529E-01 
1720 	 6.21972E-02 	 1.60964E-01 	 4.42519E-01 
1721 	 6.21972E-02 	 1.49159E-01 	 3.40965E-01 
1722 	 6.21972E-02 	 1.65061E-01 	 4.55355E-01 
1723 	 6.21972E-02 	 1.58192E-01 	 5.17298E-01 
1724 	 6.21972E-02 	 1.50834E-01 	 4.22673E-01 
1725 	 6.21972E-02 	 1.53456E-01 	 3.24215E-01 
1726 	 6.21972E-02 	 1.57213E-01 	 3.58937E-01 
1727 	 6.21972E-02 	 1.55536E-01 	 4.28740E-01 
1728 	 6.21972E-02 	 1.51329E-01 	 4.56467E-01 
1729 	 6.21972E-02 	 1.54753E-01 	 4.77990E-01 
1730 	 6.21972E-02 	 1.49451E-01 	 4.07462E-01 
1731 	 6.21972E-02 	 1.52108E-01 	 3.27243E-01 
1732 	 6.21972E-02 	 1.59511E-01 	 4.74147E-01 
1733 	 6.21972E-02 	 1.60274E-01 	 4.07237E-01 
1734 	 6.21972E-02 	 1.57109E-01 	 3.04466E-01 
1735 	 6.21972E-02 	 1.46859E-01 	 4.33392E-01 
1736 	 6.21972E-02 	 1.43672E-01 	 3.50062E-01 
1737 	 6.21972E-02 	 1.47473E-01 	 2.87750E-01 
1738 	 6.21972E-02 	 1.55194E-01 	 4.05043E-01 
1739 	 6.21972E-02 	 1.57027E-01 	 4.24689E-01 
1740 	 6.21972E-02 	 1.57665E-01 	 5.23731E-01 
1741 	 6.21972E-02 	 1.51691E-01 	 4.75662E-01 
1742 	 6.21972E-02 	 1.61490E-01 	 4.33118E-01 
1743 	 6.21972E-02 	 1.51903E-01 	 4.70500E-01 
1744 	 6.21972E-02 	 1.55392E-01 	 4.64080E-01 
1745 	 6.21972E-02 	 1.49321E-01 	 3.49716E-01 
1746 	 6.21972E-02 	 1.52474E-01 	 2.95100E-01 
1747 	 6.21972E-02 	 1.51136E-01 	 3.98282E-01 
1748 	 6.21972E-02 	 1.58550E-01 	 3.41698E-01 
1749 	 6.21972E-02 	 1.54021E-01 	 4.70537E-01 
1750 	 6.21972E-02 	 1.63798E-01 	 4.22543E-01 
1751 	 6.21972E-02 	 1.49873E-01 	 3.43784E-01 
1752 	 6.21972E-02 	 1.57033E-01 	 3.85014E-01 
1753 	 6.21972E-02 	 1.50821E-01 	 3.23648E-01 
1754 	 6.21972E-02 	 1.47391E-01 	 2.64878E-01 
1755 	 6.21972E-02 	 1.60093E-01 	 5.22994E-01 
1756 	 6.21972E-02 	 1.58254E-01 	 4.49936E-01 
1757 	 6.21972E-02 	 1.52667E-01 	 3.42747E-01 
1758 	 6.21972E-02 	 1.58022E-01 	 4.66196E-01 
1759 	 6.21972E-02 	 1.58424E-01 	 4.14821E-01 
1760 	 6.21972E-02 	 1.58779E-01 	 3.58708E-01 
1761 	 6.21972E-02 	 1.59032E-01 	 4.86650E-01 
1762 	 6.21972E-02 	 1.55302E-01 	 4.44491E-01 
1763 	 6.21972E-02 	 1.62244E-01 	 5.08011E-01 
1764 	 6.21972E-02 	 1.57693E-01 	 4.42857E-01 
1765 	 6.21972E-02 	 1.63560E-01 	 4.57883E-01 
1766 	 6.21972E-02 	 1.66306E-01 	 4.25954E-01 
1767 	 6.21972E-02 	 1.60873E-01 	 3.27914E-01 
1768 	 6.21972E-02 	 1.53032E-01 	 3.71468E-01 
1769 	 6.21972E-02 	 1.67907E-01 	 4.36757E-01 
1770 	 6.21972E-02 	 1.55826E-01 	 4.12499E-01 
1771 	 6.21972E-02 	 1.53629E-01 	 4.44550E-01 
1772 	 6.21972E-02 	 1.55843E-01 	 4.15643E-01 
1773 	 6.21972E-02 	 1.55512E-01 	 2.91524E-01 
1774 	 6.21972E-02 	 1.50966E-01 	 3.68448E-01 
1775 	 6.21972E-02 	 1.48726E-01 	 3.62168E-01 
1776 	 6.21972E-02 	 1.48174E-01 	 4.43308E-01 
1777 	 6.21972E-02 	 1.60656E-01 	 4.88871E-01 
1778 	 6.21972E-02 	 1.58257E-01 	 3.41149E-01 
1779 	 6.21972E-02 	 1.68941E-01 	 4.43407E-01 
1780 	 6.21972E-02 	 1.49464E-01 	 3.79476E-01 
1781 	 6.21972E-02 	 1.53958E-01 	 4.14048E-01 
1782 	 6.21972E-02 	 1.61003E-01 	 4.70094E-01 
1783 	 6.21972E-02 	 1.53680E-01 	 3.84851E-01 
1784 	 6.21972E-02 	 1.56197E-01 	 4.27423E-01 
1785 	 6.21972E-02 	 1.56195E-01 	 3.96746E-01 
1786 	 6.21972E-02 	 1.60044E-01 	 4.67024E-01 
1787 	 6.21972E-02 	 1.57910E-01 	 5.13036E-01 
1788 	 6.21972E-02 	 1.62686E-01 	 4.03037E-01 
1789 	 6.21972E-02 	 1.64900E-01 	 5.06543E-01 
1790 	 6.21972E-02 	 1.60564E-01 	 4.82870E-01 
1791 	 6.21972E-02 	 1.60063E-01 	 4.48858E-01 
1792 	 6.21972E-02 	 1.52152E-01 	 4.83129E-01 
1793 	 6.21972E-02 	 1.54464E-01 	 3.99942E-01 
1794 	 6.21972E-02 	 1.54906E-01 	 4.66282E-01 
1795 	 6.21972E-02 	 1.60240E-01 	 5.10178E-01 
1796 	 6.21972E-02 	 1.57447E-01 	 4.67104E-01 
1797 	 6.21972E-02 	 1.48902E-01 	 3.45214E-01 
1798 	 6.21972E-02 	 1.46678E-01 	 3.63523E-01 
1799 	 6.21972E-02 	 1.52459E-01 	 3.30608E-01 
1800 	 6.21972E-02 	 1.56611E-01 	 4.04741E-01 
1801 	 6.21972E-02 	 1.62003E-01 	 4.00727E-01 
1802 	 6.21972E-02 	 1.58976E-01 	 3.24679E-01 
1803 	 6.21972E-02 	 1.54914E-01 	 4.34510E-01 
1804 	 6.21972E-02 	 1.53977E-01 	 4.95637E-01 
1805 	 6.21972E-02 	 1.63587E-01 	 4.77052E-01 
1806 	 6.21972E-02 	 1.58249E-01 	 4.79630E-01 
1807 	 6.21972E-02 	 1.57805E-01 	 4.51690E-01 
1808 	 6.21972E-02 	 1.37256E-01 	 2.13072E-01 
1809 	 6.21972E-02 	 1.48603E-01 	 4.10905E-01 
1810 	 6.21972E-02 	 1.50031E-01 	 4.77213E-01 
1811 	 6.21972E-02 	 1.56320E-01 	 3.86044E-01 
1812 	 6.21972E-02 	 1.61308E-01 	 4.72776E-01 
1813 	 6.21972E-02 	 1.62550E-01 	 4.06220E-01 
1814 	 6.21972E-02 	 1.65913E-01 	 4.36939E-01 
1815 	 6.21972E-02 	 1.63526E-01 	 4.74663E-01 
1816 	 6.21972E-02 	 1.52977E-01 	 3.10808E-01 
1817 	 6.21972E-02 	 1.46012E-01 	 3.85965E-01 
1818 	 6.21972E-02 	 1.53622E-01 	 3.16189E-01 
1819 	 6.21972E-02 	 1.60750E-01 	 4.70664E-01 
1820 	 6.21972E-02 	 1.49052E-01 	 3.66667E-01 
1821 	 6.21972E-02 	 1.60455E-01 	 4.34776E-01 
1822 	 6.21972E-02 	 1.56018E-01 	 3.04850E-01 
1823 	 6.21972E-02 	 1.52065E-01 	 4.78052E-01 
1824 	 6.21972E-02 	 1.57518E-01 	 4.92131E-01 
1825 	 6.21972E-02 	 1.61405E-01 	 4.65522E-01 
1826 	 6.21972E-02 	 1.55599E-01 	 3.00925E-01 
1827 	 6.21972E-02 	 1.61296E-01 	 4.28894E-01 
1828 	 6.21972E-02 	 1.45761E-01 	 3.60343E-01 
1829 	 6.21972E-02 	 1.45213E-01 	 4.50451E-01 
1830 	 6.21972E-02 	 1.50863E-01 	 4.85386E-01 
1831 	 6.21972E-02 	 1.49626E-01 	 4.64799E-01 
1832 	 6.21972E-02 	 1.52915E-01 	 4.56966E-01 
1833 	 6.21972E-02 	 1.59733E-01 	 5.21116E-01 
1834 	 6.21972E-02 	 1.59238E-01 	 4.66480E-01 
1835 	 6.21972E-02 	 1.57627E-01 	 4.11304E-01 
1836 	 6.21972E-02 	 1.61826E-01 	 4.50930E-01 
1837 	 6.21972E-02 	 1.60310E-01 	 4.50489E-01 
1838 	 6.21972E-02 	 1.57468E-01 	 4.16882E-01 
1839 	 6.21972E-02 	 1.56127E-01 	 3.92649E-01 
1840 	 6.21972E-02 	 1.53267E-01 	 2.69908E-01 
1841 	 6.21972E-02 	 1.66534E-01 	 4.07420E-01 
1842 	 6.21972E-02 	 1.67901E-01 	 4.44326E-01 
1843 	 6.21972E-02 	 1.59534E-01 	 4.91882E-01 
1844 	 6.21972E-02 	 1.66075E-01 	 4.71348E-01 
1845 	 6.21972E-02 	 1.56220E-01 	 4.42730E-01 
1846 	 6.21972E-02 	 1.51626E-01 	 4.77115E-01 
1847 	 6.21972E-02 	 1.56262E-01 	 4.37522E-01 
1848 	 6.21972E-02 	 1.55339E-01 	 4.90670E-01 
1849 	 6.21972E-02 	 1.53942E-01 	 4.18602E-01 
1850 	 6.21972E-02 	 1.48436E-01 	 4.44833E-01 
1851 	 6.21972E-02 	 1.58032E-01 	 4.47793E-01 
1852 	 6.21972E-02 	 1.47667E-01 	 4.04291E-01 
1853 	 6.21972E-02 	 1.52961E-01 	 3.57591E-01 
1854 	 6.21972E-02 	 1.60584E-01 	 4.52356E-01 
1855 	 6.21972E-02 	 1.61870E-01 	 4.00677E-01 
1856 	 6.21972E-02 	 1.55457E-01 	 4.28612E-01 
1857 	 6.21972E-02 	 1.58139E-01 	 4.93625E-01 
1858 	 6.21972E-02 	 1.50483E-01 	 3.97694E-01 
1859 	 6.21972E-02 	 1.45075E-01 	 2.98865E-01 
1860 	 6.21972E-02 	 1.49164E-01 	 4.58596E-01 
1861 	 6.21972E-02 	 1.53030E-01 	 4.80024E-01 
1862 	 6.21972E-02 	 1.42453E-01 	 2.89217E-01 
1863 	 6.21972E-02 	 1.46655E-01 	 3.14722E-01 
1864 	 6.21972E-02 	 1.58290E-01 	 4.49186E-01 
1865 	 6.21972E-02 	 1.48233E-01 	 4.43250E-01 
1866 	 6.21972E-02 	 1.54543E-01 	 4.82991E-01 
1867 	 6.21972E-02 	 1.71520E-01 	 4.80269E-01 
1868 	 6.21972E-02 	 1.59218E-01 	 4.68448E-01 
1869 	 6.21972E-02 	 1.61473E-01 	 4.51079E-01 
1870 	 6.21972E-02 	 1.54745E-01 	 4.30332E-01 
1871 	 6.21972E-02 	 1.55236E-01 	 4.55197E-01 
1872 	 6.21972E-02 	 1.54690E-01 	 4.66063E-01 
1873 	 6.21972E-02 	 1.46131E-01 	 3.11864E-01 
1874 	 6.21972E-02 	 1.54102E-01 	 4.86255E-01 
1875 	 6.21972E-02 	 1.61598E-01 	 4.85534E-01 
1876 	 6.21972E-02 	 1.57136E-01 	 4.86650E-01 
1877 	 6.21972E-02 	 1.59675E-01 	 4.33861E-01 
1878 	 6.21972E-02 	 1.56245E-01 	 4.32725E-01 
1879 	 6.21972E-02 	 1.55283E-01 	 3.70213E-01 
1880 	 6.21972E-02 	 1.57445E-01 	 3.81656E-01 
1881 	 6.21972E-02 	 1.52577E-01 	 2.60615E-01 
1882 	 6.21972E-02 	 1.62438E-01 	 4.89285E-01 
1883 	 6.21972E-02 	 1.56453E-01 	 3.72477E-01 
1884 	 6.21972E-02 	 1.66457E-01 	 4.98628E-01 
1885 	 6.21972E-02 	 1.57871E-01 	 3.92020E-01 
1886 	 6.21972E-02 	 1.59172E-01 	 3.98985E-01 
1887 	 6.21972E-02 	 1.58357E-01 	 4.58411E-01 
1888 	 6.21972E-02 	 1.54170E-01 	 4.47950E-01 
1889 	 6.21972E-02 	 1.45615E-01 	 4.32169E-01 
1890 	 6.21972E-02 	 1.49894E-01 	 2.46633E-01 
1891 	 6.21972E-02 	 1.62066E-01 	 4.32658E-01 
1892 	 6.21972E-02 	 1.49573E-01 	 4.44785E-01 
